;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
4101;410000;-203.342E-12;-212.799E-12;-233.291E-12;-252.207E-12;-267.970E-12;-272.698E-12;-283.733E-12;-323.140E-12;-319.987E-12;-327.869E-12;-334.174E-12;-364.123E-12;-365.700E-12;-337.326E-12;-356.242E-12;-395.649E-12;-408.260E-12;-576.923E-12;-617.906E-12;-597.415E-12;-542.244E-12;-559.584E-12;-515.447E-12;-526.481E-12;-540.668E-12;-528.058E-12;-520.176E-12;-528.058E-12;-529.634E-12
4102;410100;-206.494E-12;-209.647E-12;-231.715E-12;-252.207E-12;-274.275E-12;-279.004E-12;-279.004E-12;-326.292E-12;-315.258E-12;-334.174E-12;-324.716E-12;-362.547E-12;-373.581E-12;-351.513E-12;-364.123E-12;-392.497E-12;-422.446E-12;-578.499E-12;-614.754E-12;-583.228E-12;-550.126E-12;-559.584E-12;-520.176E-12;-534.363E-12;-543.821E-12;-531.210E-12;-531.210E-12;-532.787E-12;-537.515E-12
4103;410200;-209.647E-12;-212.799E-12;-233.291E-12;-253.783E-12;-264.817E-12;-280.580E-12;-296.343E-12;-319.987E-12;-318.411E-12;-321.563E-12;-334.174E-12;-362.547E-12;-376.734E-12;-338.903E-12;-368.852E-12;-400.378E-12;-414.565E-12;-586.380E-12;-608.449E-12;-597.415E-12;-537.515E-12;-570.618E-12;-524.905E-12;-531.210E-12;-529.634E-12;-535.939E-12;-528.058E-12;-540.668E-12;-535.939E-12
4104;410300;-204.918E-12;-217.528E-12;-236.444E-12;-252.207E-12;-267.970E-12;-282.156E-12;-294.767E-12;-302.648E-12;-315.258E-12;-312.106E-12;-332.598E-12;-364.123E-12;-370.429E-12;-335.750E-12;-370.429E-12;-384.615E-12;-411.412E-12;-591.109E-12;-616.330E-12;-598.991E-12;-545.397E-12;-564.312E-12;-523.329E-12;-537.515E-12;-540.668E-12;-523.329E-12;-523.329E-12;-537.515E-12;-524.905E-12
4105;410400;-209.647E-12;-208.071E-12;-236.444E-12;-253.783E-12;-264.817E-12;-274.275E-12;-291.614E-12;-308.953E-12;-315.258E-12;-312.106E-12;-324.716E-12;-357.818E-12;-353.089E-12;-331.021E-12;-373.581E-12;-397.226E-12;-419.294E-12;-576.923E-12;-625.788E-12;-597.415E-12;-540.668E-12;-562.736E-12;-523.329E-12;-537.515E-12;-542.244E-12;-526.481E-12;-517.024E-12;-529.634E-12;-529.634E-12
4106;410500;-206.494E-12;-217.528E-12;-236.444E-12;-256.936E-12;-269.546E-12;-277.427E-12;-285.309E-12;-307.377E-12;-310.529E-12;-318.411E-12;-324.716E-12;-346.784E-12;-354.666E-12;-335.750E-12;-373.581E-12;-389.344E-12;-409.836E-12;-584.804E-12;-614.754E-12;-580.075E-12;-540.668E-12;-562.736E-12;-520.176E-12;-532.787E-12;-528.058E-12;-517.024E-12;-523.329E-12;-526.481E-12;-518.600E-12
4107;410600;-203.342E-12;-217.528E-12;-223.833E-12;-249.054E-12;-269.546E-12;-280.580E-12;-283.733E-12;-313.682E-12;-323.140E-12;-324.716E-12;-327.869E-12;-357.818E-12;-364.123E-12;-343.632E-12;-375.157E-12;-403.531E-12;-411.412E-12;-564.312E-12;-611.601E-12;-589.533E-12;-546.973E-12;-572.194E-12;-517.024E-12;-515.447E-12;-531.210E-12;-512.295E-12;-521.753E-12;-520.176E-12;-518.600E-12
4108;410700;-212.799E-12;-215.952E-12;-214.376E-12;-249.054E-12;-264.817E-12;-274.275E-12;-285.309E-12;-315.258E-12;-305.801E-12;-315.258E-12;-342.055E-12;-353.089E-12;-379.886E-12;-343.632E-12;-362.547E-12;-401.954E-12;-411.412E-12;-570.618E-12;-621.059E-12;-597.415E-12;-548.550E-12;-556.431E-12;-510.719E-12;-518.600E-12;-539.092E-12;-517.024E-12;-524.905E-12;-532.787E-12;-528.058E-12
4109;410800;-200.189E-12;-217.528E-12;-228.562E-12;-258.512E-12;-264.817E-12;-282.156E-12;-294.767E-12;-307.377E-12;-310.529E-12;-318.411E-12;-338.903E-12;-375.157E-12;-372.005E-12;-345.208E-12;-360.971E-12;-397.226E-12;-417.717E-12;-569.041E-12;-624.212E-12;-592.686E-12;-558.007E-12;-558.007E-12;-499.684E-12;-521.753E-12;-529.634E-12;-526.481E-12;-510.719E-12;-532.787E-12;-528.058E-12
4110;410900;-200.189E-12;-211.223E-12;-226.986E-12;-261.664E-12;-267.970E-12;-283.733E-12;-293.190E-12;-316.835E-12;-319.987E-12;-329.445E-12;-334.174E-12;-353.089E-12;-364.123E-12;-345.208E-12;-368.852E-12;-394.073E-12;-417.717E-12;-576.923E-12;-611.601E-12;-595.838E-12;-551.702E-12;-561.160E-12;-510.719E-12;-524.905E-12;-531.210E-12;-528.058E-12;-523.329E-12;-534.363E-12;-528.058E-12
4111;411000;-201.765E-12;-204.918E-12;-230.139E-12;-266.393E-12;-282.156E-12;-282.156E-12;-293.190E-12;-316.835E-12;-316.835E-12;-321.563E-12;-337.326E-12;-354.666E-12;-375.157E-12;-353.089E-12;-373.581E-12;-401.954E-12;-401.954E-12;-578.499E-12;-610.025E-12;-589.533E-12;-542.244E-12;-565.889E-12;-507.566E-12;-528.058E-12;-532.787E-12;-521.753E-12;-518.600E-12;-529.634E-12;-523.329E-12
4112;411100;-200.189E-12;-211.223E-12;-233.291E-12;-266.393E-12;-263.241E-12;-279.004E-12;-290.038E-12;-310.529E-12;-307.377E-12;-326.292E-12;-331.021E-12;-357.818E-12;-379.886E-12;-343.632E-12;-365.700E-12;-390.920E-12;-409.836E-12;-573.770E-12;-614.754E-12;-587.957E-12;-531.210E-12;-565.889E-12;-520.176E-12;-518.600E-12;-532.787E-12;-529.634E-12;-528.058E-12;-528.058E-12;-524.905E-12
4113;411200;-200.189E-12;-214.376E-12;-228.562E-12;-260.088E-12;-272.698E-12;-288.461E-12;-280.580E-12;-313.682E-12;-310.529E-12;-321.563E-12;-323.140E-12;-348.360E-12;-378.310E-12;-343.632E-12;-376.734E-12;-387.768E-12;-409.836E-12;-576.923E-12;-617.906E-12;-586.380E-12;-550.126E-12;-553.278E-12;-518.600E-12;-528.058E-12;-535.939E-12;-523.329E-12;-523.329E-12;-521.753E-12;-521.753E-12
4114;411300;-201.765E-12;-211.223E-12;-226.986E-12;-264.817E-12;-264.817E-12;-291.614E-12;-296.343E-12;-313.682E-12;-307.377E-12;-318.411E-12;-323.140E-12;-356.242E-12;-362.547E-12;-349.937E-12;-379.886E-12;-398.802E-12;-406.683E-12;-565.889E-12;-622.635E-12;-592.686E-12;-551.702E-12;-556.431E-12;-513.871E-12;-537.515E-12;-532.787E-12;-534.363E-12;-521.753E-12;-526.481E-12;-523.329E-12
4115;411400;-192.308E-12;-214.376E-12;-233.291E-12;-255.359E-12;-261.664E-12;-290.038E-12;-293.190E-12;-313.682E-12;-318.411E-12;-326.292E-12;-335.750E-12;-354.666E-12;-372.005E-12;-354.666E-12;-378.310E-12;-392.497E-12;-408.260E-12;-559.584E-12;-628.940E-12;-578.499E-12;-535.939E-12;-548.550E-12;-509.142E-12;-529.634E-12;-531.210E-12;-531.210E-12;-520.176E-12;-521.753E-12;-521.753E-12
4116;411500;-186.002E-12;-215.952E-12;-228.562E-12;-261.664E-12;-263.241E-12;-291.614E-12;-291.614E-12;-310.529E-12;-321.563E-12;-321.563E-12;-334.174E-12;-345.208E-12;-372.005E-12;-349.937E-12;-370.429E-12;-401.954E-12;-412.988E-12;-570.618E-12;-619.483E-12;-573.770E-12;-543.821E-12;-551.702E-12;-510.719E-12;-531.210E-12;-528.058E-12;-528.058E-12;-523.329E-12;-535.939E-12;-528.058E-12
4117;411600;-200.189E-12;-219.105E-12;-236.444E-12;-260.088E-12;-261.664E-12;-293.190E-12;-286.885E-12;-307.377E-12;-318.411E-12;-316.835E-12;-332.598E-12;-349.937E-12;-364.123E-12;-334.174E-12;-378.310E-12;-390.920E-12;-416.141E-12;-573.770E-12;-624.212E-12;-570.618E-12;-543.821E-12;-545.397E-12;-515.447E-12;-532.787E-12;-529.634E-12;-529.634E-12;-518.600E-12;-531.210E-12;-531.210E-12
4118;411700;-200.189E-12;-201.765E-12;-233.291E-12;-261.664E-12;-264.817E-12;-288.461E-12;-296.343E-12;-305.801E-12;-318.411E-12;-331.021E-12;-338.903E-12;-354.666E-12;-368.852E-12;-332.598E-12;-375.157E-12;-394.073E-12;-414.565E-12;-573.770E-12;-624.212E-12;-580.075E-12;-550.126E-12;-550.126E-12;-520.176E-12;-528.058E-12;-528.058E-12;-523.329E-12;-518.600E-12;-524.905E-12;-532.787E-12
4119;411800;-197.036E-12;-217.528E-12;-241.173E-12;-261.664E-12;-269.546E-12;-290.038E-12;-301.072E-12;-316.835E-12;-318.411E-12;-331.021E-12;-334.174E-12;-356.242E-12;-367.276E-12;-332.598E-12;-364.123E-12;-392.497E-12;-406.683E-12;-565.889E-12;-622.635E-12;-586.380E-12;-550.126E-12;-559.584E-12;-523.329E-12;-524.905E-12;-534.363E-12;-529.634E-12;-521.753E-12;-523.329E-12;-521.753E-12
4120;411900;-193.884E-12;-220.681E-12;-230.139E-12;-260.088E-12;-261.664E-12;-294.767E-12;-293.190E-12;-313.682E-12;-321.563E-12;-326.292E-12;-353.089E-12;-353.089E-12;-365.700E-12;-343.632E-12;-372.005E-12;-395.649E-12;-409.836E-12;-573.770E-12;-628.940E-12;-583.228E-12;-553.278E-12;-550.126E-12;-524.905E-12;-523.329E-12;-531.210E-12;-526.481E-12;-521.753E-12;-534.363E-12;-523.329E-12
4121;412000;-204.918E-12;-209.647E-12;-233.291E-12;-256.936E-12;-263.241E-12;-293.190E-12;-294.767E-12;-308.953E-12;-308.953E-12;-326.292E-12;-337.326E-12;-351.513E-12;-367.276E-12;-348.360E-12;-373.581E-12;-394.073E-12;-408.260E-12;-569.041E-12;-628.940E-12;-576.923E-12;-551.702E-12;-539.092E-12;-515.447E-12;-526.481E-12;-529.634E-12;-517.024E-12;-507.566E-12;-529.634E-12;-524.905E-12
4122;412100;-200.189E-12;-198.613E-12;-234.867E-12;-256.936E-12;-272.698E-12;-291.614E-12;-296.343E-12;-299.495E-12;-305.801E-12;-334.174E-12;-337.326E-12;-356.242E-12;-376.734E-12;-354.666E-12;-370.429E-12;-390.920E-12;-411.412E-12;-569.041E-12;-630.517E-12;-578.499E-12;-558.007E-12;-554.855E-12;-513.871E-12;-529.634E-12;-524.905E-12;-523.329E-12;-513.871E-12;-529.634E-12;-534.363E-12
4123;412200;-197.036E-12;-203.342E-12;-234.867E-12;-266.393E-12;-275.851E-12;-288.461E-12;-297.919E-12;-312.106E-12;-305.801E-12;-332.598E-12;-338.903E-12;-351.513E-12;-368.852E-12;-348.360E-12;-375.157E-12;-401.954E-12;-401.954E-12;-565.889E-12;-625.788E-12;-587.957E-12;-550.126E-12;-559.584E-12;-505.990E-12;-523.329E-12;-531.210E-12;-510.719E-12;-528.058E-12;-532.787E-12;-526.481E-12
4124;412300;-195.460E-12;-204.918E-12;-239.596E-12;-260.088E-12;-267.970E-12;-293.190E-12;-297.919E-12;-315.258E-12;-316.835E-12;-324.716E-12;-342.055E-12;-348.360E-12;-370.429E-12;-345.208E-12;-373.581E-12;-397.226E-12;-412.988E-12;-570.618E-12;-628.940E-12;-586.380E-12;-554.855E-12;-548.550E-12;-515.447E-12;-524.905E-12;-529.634E-12;-512.295E-12;-521.753E-12;-529.634E-12;-524.905E-12
4125;412400;-197.036E-12;-200.189E-12;-239.596E-12;-255.359E-12;-258.512E-12;-299.495E-12;-290.038E-12;-312.106E-12;-310.529E-12;-321.563E-12;-335.750E-12;-354.666E-12;-362.547E-12;-346.784E-12;-356.242E-12;-392.497E-12;-400.378E-12;-573.770E-12;-624.212E-12;-583.228E-12;-561.160E-12;-551.702E-12;-521.753E-12;-526.481E-12;-534.363E-12;-518.600E-12;-517.024E-12;-528.058E-12;-515.447E-12
4126;412500;-193.884E-12;-195.460E-12;-238.020E-12;-252.207E-12;-263.241E-12;-291.614E-12;-297.919E-12;-313.682E-12;-307.377E-12;-323.140E-12;-334.174E-12;-351.513E-12;-365.700E-12;-351.513E-12;-375.157E-12;-390.920E-12;-408.260E-12;-581.652E-12;-624.212E-12;-591.109E-12;-542.244E-12;-551.702E-12;-523.329E-12;-534.363E-12;-529.634E-12;-509.142E-12;-520.176E-12;-528.058E-12;-531.210E-12
4127;412600;-190.731E-12;-211.223E-12;-242.749E-12;-260.088E-12;-267.970E-12;-290.038E-12;-301.072E-12;-319.987E-12;-305.801E-12;-329.445E-12;-331.021E-12;-353.089E-12;-365.700E-12;-348.360E-12;-373.581E-12;-398.802E-12;-406.683E-12;-572.194E-12;-628.940E-12;-580.075E-12;-545.397E-12;-542.244E-12;-521.753E-12;-528.058E-12;-535.939E-12;-515.447E-12;-529.634E-12;-532.787E-12;-526.481E-12
4128;412700;-195.460E-12;-206.494E-12;-234.867E-12;-263.241E-12;-269.546E-12;-294.767E-12;-288.461E-12;-323.140E-12;-313.682E-12;-316.835E-12;-332.598E-12;-362.547E-12;-357.818E-12;-349.937E-12;-376.734E-12;-390.920E-12;-403.531E-12;-578.499E-12;-616.330E-12;-586.380E-12;-548.550E-12;-539.092E-12;-505.990E-12;-529.634E-12;-537.515E-12;-520.176E-12;-532.787E-12;-539.092E-12;-528.058E-12
4129;412800;-189.155E-12;-214.376E-12;-231.715E-12;-255.359E-12;-267.970E-12;-283.733E-12;-291.614E-12;-301.072E-12;-313.682E-12;-316.835E-12;-332.598E-12;-365.700E-12;-372.005E-12;-335.750E-12;-375.157E-12;-397.226E-12;-403.531E-12;-578.499E-12;-616.330E-12;-591.109E-12;-558.007E-12;-546.973E-12;-505.990E-12;-529.634E-12;-532.787E-12;-523.329E-12;-524.905E-12;-526.481E-12;-534.363E-12
4130;412900;-190.731E-12;-203.342E-12;-241.173E-12;-258.512E-12;-279.004E-12;-290.038E-12;-302.648E-12;-299.495E-12;-321.563E-12;-324.716E-12;-338.903E-12;-362.547E-12;-373.581E-12;-346.784E-12;-375.157E-12;-398.802E-12;-411.412E-12;-572.194E-12;-622.635E-12;-583.228E-12;-561.160E-12;-561.160E-12;-517.024E-12;-526.481E-12;-534.363E-12;-512.295E-12;-517.024E-12;-526.481E-12;-528.058E-12
4131;413000;-197.036E-12;-212.799E-12;-230.139E-12;-256.936E-12;-272.698E-12;-296.343E-12;-301.072E-12;-312.106E-12;-313.682E-12;-332.598E-12;-346.784E-12;-349.937E-12;-349.937E-12;-353.089E-12;-375.157E-12;-401.954E-12;-424.022E-12;-576.923E-12;-622.635E-12;-580.075E-12;-553.278E-12;-561.160E-12;-529.634E-12;-526.481E-12;-540.668E-12;-512.295E-12;-529.634E-12;-531.210E-12;-531.210E-12
4132;413100;-193.884E-12;-204.918E-12;-241.173E-12;-250.630E-12;-263.241E-12;-294.767E-12;-297.919E-12;-319.987E-12;-307.377E-12;-327.869E-12;-340.479E-12;-359.395E-12;-362.547E-12;-353.089E-12;-365.700E-12;-400.378E-12;-409.836E-12;-578.499E-12;-619.483E-12;-584.804E-12;-554.855E-12;-565.889E-12;-526.481E-12;-520.176E-12;-539.092E-12;-505.990E-12;-529.634E-12;-529.634E-12;-528.058E-12
4133;413200;-198.613E-12;-215.952E-12;-236.444E-12;-255.359E-12;-275.851E-12;-291.614E-12;-291.614E-12;-318.411E-12;-310.529E-12;-316.835E-12;-342.055E-12;-357.818E-12;-351.513E-12;-359.395E-12;-372.005E-12;-397.226E-12;-411.412E-12;-584.804E-12;-617.906E-12;-589.533E-12;-551.702E-12;-561.160E-12;-524.905E-12;-529.634E-12;-537.515E-12;-509.142E-12;-524.905E-12;-537.515E-12;-531.210E-12
4134;413300;-192.308E-12;-217.528E-12;-255.359E-12;-256.936E-12;-279.004E-12;-299.495E-12;-294.767E-12;-313.682E-12;-312.106E-12;-316.835E-12;-334.174E-12;-359.395E-12;-354.666E-12;-346.784E-12;-373.581E-12;-405.107E-12;-409.836E-12;-580.075E-12;-628.940E-12;-580.075E-12;-559.584E-12;-556.431E-12;-510.719E-12;-534.363E-12;-526.481E-12;-518.600E-12;-534.363E-12;-529.634E-12;-523.329E-12
4135;413400;-193.884E-12;-201.765E-12;-249.054E-12;-256.936E-12;-279.004E-12;-294.767E-12;-280.580E-12;-310.529E-12;-312.106E-12;-324.716E-12;-340.479E-12;-351.513E-12;-365.700E-12;-337.326E-12;-372.005E-12;-392.497E-12;-414.565E-12;-581.652E-12;-617.906E-12;-587.957E-12;-546.973E-12;-551.702E-12;-507.566E-12;-532.787E-12;-534.363E-12;-517.024E-12;-531.210E-12;-531.210E-12;-532.787E-12
4136;413500;-203.342E-12;-203.342E-12;-238.020E-12;-260.088E-12;-264.817E-12;-282.156E-12;-279.004E-12;-312.106E-12;-308.953E-12;-326.292E-12;-337.326E-12;-360.971E-12;-365.700E-12;-345.208E-12;-367.276E-12;-397.226E-12;-398.802E-12;-578.499E-12;-614.754E-12;-584.804E-12;-550.126E-12;-550.126E-12;-520.176E-12;-539.092E-12;-532.787E-12;-517.024E-12;-537.515E-12;-534.363E-12;-521.753E-12
4137;413600;-198.613E-12;-204.918E-12;-231.715E-12;-242.749E-12;-271.122E-12;-286.885E-12;-290.038E-12;-312.106E-12;-305.801E-12;-319.987E-12;-338.903E-12;-362.547E-12;-357.818E-12;-348.360E-12;-367.276E-12;-401.954E-12;-401.954E-12;-567.465E-12;-600.567E-12;-584.804E-12;-546.973E-12;-545.397E-12;-510.719E-12;-529.634E-12;-529.634E-12;-523.329E-12;-528.058E-12;-531.210E-12;-520.176E-12
4138;413700;-195.460E-12;-203.342E-12;-249.054E-12;-258.512E-12;-275.851E-12;-291.614E-12;-297.919E-12;-323.140E-12;-310.529E-12;-326.292E-12;-343.632E-12;-348.360E-12;-357.818E-12;-337.326E-12;-368.852E-12;-394.073E-12;-400.378E-12;-580.075E-12;-621.059E-12;-584.804E-12;-553.278E-12;-550.126E-12;-515.447E-12;-542.244E-12;-531.210E-12;-520.176E-12;-529.634E-12;-534.363E-12;-532.787E-12
4139;413800;-187.579E-12;-204.918E-12;-239.596E-12;-260.088E-12;-275.851E-12;-299.495E-12;-286.885E-12;-313.682E-12;-304.224E-12;-326.292E-12;-346.784E-12;-354.666E-12;-357.818E-12;-343.632E-12;-370.429E-12;-408.260E-12;-409.836E-12;-581.652E-12;-624.212E-12;-587.957E-12;-550.126E-12;-548.550E-12;-520.176E-12;-540.668E-12;-535.939E-12;-523.329E-12;-529.634E-12;-540.668E-12;-529.634E-12
4140;413900;-206.494E-12;-206.494E-12;-231.715E-12;-275.851E-12;-267.970E-12;-290.038E-12;-285.309E-12;-323.140E-12;-302.648E-12;-318.411E-12;-327.869E-12;-359.395E-12;-359.395E-12;-345.208E-12;-370.429E-12;-400.378E-12;-409.836E-12;-587.957E-12;-635.246E-12;-586.380E-12;-554.855E-12;-545.397E-12;-520.176E-12;-531.210E-12;-535.939E-12;-526.481E-12;-534.363E-12;-543.821E-12;-534.363E-12
4141;414000;-182.850E-12;-211.223E-12;-233.291E-12;-264.817E-12;-264.817E-12;-283.733E-12;-294.767E-12;-315.258E-12;-315.258E-12;-316.835E-12;-335.750E-12;-359.395E-12;-362.547E-12;-346.784E-12;-368.852E-12;-395.649E-12;-411.412E-12;-591.109E-12;-625.788E-12;-589.533E-12;-546.973E-12;-550.126E-12;-520.176E-12;-540.668E-12;-532.787E-12;-524.905E-12;-532.787E-12;-534.363E-12;-528.058E-12
4142;414100;-209.647E-12;-201.765E-12;-236.444E-12;-261.664E-12;-277.427E-12;-283.733E-12;-291.614E-12;-310.529E-12;-308.953E-12;-318.411E-12;-340.479E-12;-348.360E-12;-367.276E-12;-351.513E-12;-370.429E-12;-397.226E-12;-395.649E-12;-589.533E-12;-622.635E-12;-587.957E-12;-540.668E-12;-550.126E-12;-528.058E-12;-534.363E-12;-534.363E-12;-521.753E-12;-526.481E-12;-546.973E-12;-524.905E-12
4143;414200;-198.613E-12;-209.647E-12;-231.715E-12;-269.546E-12;-271.122E-12;-280.580E-12;-297.919E-12;-305.801E-12;-315.258E-12;-327.869E-12;-338.903E-12;-346.784E-12;-353.089E-12;-353.089E-12;-367.276E-12;-392.497E-12;-403.531E-12;-584.804E-12;-627.364E-12;-594.262E-12;-553.278E-12;-546.973E-12;-515.447E-12;-526.481E-12;-532.787E-12;-523.329E-12;-532.787E-12;-540.668E-12;-521.753E-12
4144;414300;-193.884E-12;-209.647E-12;-231.715E-12;-261.664E-12;-271.122E-12;-280.580E-12;-299.495E-12;-316.835E-12;-313.682E-12;-327.869E-12;-324.716E-12;-354.666E-12;-357.818E-12;-351.513E-12;-370.429E-12;-386.191E-12;-405.107E-12;-578.499E-12;-614.754E-12;-583.228E-12;-551.702E-12;-550.126E-12;-518.600E-12;-535.939E-12;-537.515E-12;-531.210E-12;-526.481E-12;-539.092E-12;-512.295E-12
4145;414400;-192.308E-12;-212.799E-12;-233.291E-12;-266.393E-12;-260.088E-12;-283.733E-12;-301.072E-12;-310.529E-12;-321.563E-12;-327.869E-12;-335.750E-12;-357.818E-12;-368.852E-12;-359.395E-12;-381.463E-12;-397.226E-12;-405.107E-12;-581.652E-12;-611.601E-12;-576.923E-12;-551.702E-12;-543.821E-12;-515.447E-12;-532.787E-12;-531.210E-12;-523.329E-12;-535.939E-12;-537.515E-12;-515.447E-12
4146;414500;-195.460E-12;-217.528E-12;-234.867E-12;-267.970E-12;-253.783E-12;-279.004E-12;-297.919E-12;-310.529E-12;-316.835E-12;-329.445E-12;-329.445E-12;-368.852E-12;-368.852E-12;-354.666E-12;-359.395E-12;-394.073E-12;-401.954E-12;-578.499E-12;-616.330E-12;-592.686E-12;-559.584E-12;-534.363E-12;-523.329E-12;-537.515E-12;-526.481E-12;-517.024E-12;-526.481E-12;-548.550E-12;-521.753E-12
4147;414600;-204.918E-12;-206.494E-12;-244.325E-12;-258.512E-12;-264.817E-12;-291.614E-12;-296.343E-12;-321.563E-12;-316.835E-12;-315.258E-12;-340.479E-12;-360.971E-12;-372.005E-12;-346.784E-12;-378.310E-12;-387.768E-12;-408.260E-12;-575.346E-12;-616.330E-12;-580.075E-12;-554.855E-12;-550.126E-12;-518.600E-12;-546.973E-12;-535.939E-12;-512.295E-12;-531.210E-12;-521.753E-12;-524.905E-12
4148;414700;-208.071E-12;-212.799E-12;-236.444E-12;-253.783E-12;-258.512E-12;-283.733E-12;-305.801E-12;-323.140E-12;-316.835E-12;-316.835E-12;-334.174E-12;-362.547E-12;-370.429E-12;-348.360E-12;-373.581E-12;-390.920E-12;-401.954E-12;-578.499E-12;-619.483E-12;-580.075E-12;-554.855E-12;-551.702E-12;-517.024E-12;-534.363E-12;-545.397E-12;-523.329E-12;-540.668E-12;-524.905E-12;-521.753E-12
4149;414800;-201.765E-12;-211.223E-12;-230.139E-12;-266.393E-12;-267.970E-12;-285.309E-12;-297.919E-12;-326.292E-12;-319.987E-12;-329.445E-12;-338.903E-12;-348.360E-12;-367.276E-12;-348.360E-12;-368.852E-12;-390.920E-12;-405.107E-12;-578.499E-12;-617.906E-12;-589.533E-12;-551.702E-12;-545.397E-12;-517.024E-12;-524.905E-12;-532.787E-12;-523.329E-12;-539.092E-12;-540.668E-12;-526.481E-12
4150;414900;-197.036E-12;-211.223E-12;-231.715E-12;-253.783E-12;-263.241E-12;-279.004E-12;-310.529E-12;-326.292E-12;-321.563E-12;-326.292E-12;-346.784E-12;-353.089E-12;-376.734E-12;-342.055E-12;-365.700E-12;-389.344E-12;-408.260E-12;-569.041E-12;-616.330E-12;-598.991E-12;-554.855E-12;-534.363E-12;-520.176E-12;-528.058E-12;-534.363E-12;-518.600E-12;-545.397E-12;-532.787E-12;-523.329E-12
4151;415000;-206.494E-12;-223.833E-12;-223.833E-12;-253.783E-12;-274.275E-12;-290.038E-12;-305.801E-12;-316.835E-12;-315.258E-12;-326.292E-12;-332.598E-12;-357.818E-12;-370.429E-12;-338.903E-12;-378.310E-12;-392.497E-12;-408.260E-12;-572.194E-12;-608.449E-12;-592.686E-12;-550.126E-12;-543.821E-12;-507.566E-12;-526.481E-12;-543.821E-12;-524.905E-12;-535.939E-12;-526.481E-12;-526.481E-12
4152;415100;-195.460E-12;-219.105E-12;-223.833E-12;-258.512E-12;-272.698E-12;-283.733E-12;-299.495E-12;-326.292E-12;-312.106E-12;-326.292E-12;-329.445E-12;-357.818E-12;-368.852E-12;-342.055E-12;-375.157E-12;-386.191E-12;-416.141E-12;-575.346E-12;-610.025E-12;-594.262E-12;-561.160E-12;-546.973E-12;-512.295E-12;-528.058E-12;-526.481E-12;-534.363E-12;-540.668E-12;-521.753E-12;-529.634E-12
4153;415200;-195.460E-12;-215.952E-12;-233.291E-12;-255.359E-12;-266.393E-12;-286.885E-12;-296.343E-12;-316.835E-12;-312.106E-12;-319.987E-12;-332.598E-12;-349.937E-12;-381.463E-12;-354.666E-12;-379.886E-12;-392.497E-12;-409.836E-12;-565.889E-12;-613.177E-12;-595.838E-12;-553.278E-12;-554.855E-12;-515.447E-12;-524.905E-12;-537.515E-12;-523.329E-12;-537.515E-12;-529.634E-12;-528.058E-12
4154;415300;-201.765E-12;-223.833E-12;-228.562E-12;-252.207E-12;-275.851E-12;-280.580E-12;-307.377E-12;-316.835E-12;-313.682E-12;-324.716E-12;-326.292E-12;-353.089E-12;-362.547E-12;-342.055E-12;-372.005E-12;-387.768E-12;-409.836E-12;-569.041E-12;-614.754E-12;-589.533E-12;-559.584E-12;-556.431E-12;-517.024E-12;-524.905E-12;-534.363E-12;-504.413E-12;-526.481E-12;-542.244E-12;-523.329E-12
4155;415400;-200.189E-12;-220.681E-12;-233.291E-12;-264.817E-12;-267.970E-12;-286.885E-12;-315.258E-12;-305.801E-12;-310.529E-12;-312.106E-12;-331.021E-12;-354.666E-12;-365.700E-12;-345.208E-12;-368.852E-12;-387.768E-12;-406.683E-12;-569.041E-12;-616.330E-12;-586.380E-12;-554.855E-12;-542.244E-12;-512.295E-12;-524.905E-12;-535.939E-12;-515.447E-12;-532.787E-12;-532.787E-12;-523.329E-12
4156;415500;-204.918E-12;-211.223E-12;-236.444E-12;-252.207E-12;-275.851E-12;-280.580E-12;-299.495E-12;-321.563E-12;-312.106E-12;-324.716E-12;-346.784E-12;-356.242E-12;-368.852E-12;-346.784E-12;-373.581E-12;-387.768E-12;-405.107E-12;-580.075E-12;-625.788E-12;-581.652E-12;-553.278E-12;-548.550E-12;-510.719E-12;-517.024E-12;-542.244E-12;-517.024E-12;-532.787E-12;-532.787E-12;-529.634E-12
4157;415600;-193.884E-12;-212.799E-12;-238.020E-12;-255.359E-12;-274.275E-12;-282.156E-12;-304.224E-12;-302.648E-12;-312.106E-12;-331.021E-12;-338.903E-12;-356.242E-12;-376.734E-12;-346.784E-12;-373.581E-12;-390.920E-12;-397.226E-12;-578.499E-12;-606.872E-12;-580.075E-12;-545.397E-12;-542.244E-12;-512.295E-12;-534.363E-12;-548.550E-12;-518.600E-12;-543.821E-12;-535.939E-12;-529.634E-12
4158;415700;-197.036E-12;-220.681E-12;-242.749E-12;-256.936E-12;-264.817E-12;-290.038E-12;-297.919E-12;-302.648E-12;-315.258E-12;-315.258E-12;-338.903E-12;-356.242E-12;-378.310E-12;-349.937E-12;-368.852E-12;-389.344E-12;-401.954E-12;-583.228E-12;-610.025E-12;-581.652E-12;-545.397E-12;-545.397E-12;-512.295E-12;-531.210E-12;-532.787E-12;-515.447E-12;-535.939E-12;-540.668E-12;-539.092E-12
